id,group_id,role,chosen,treat,cond,q1,q2,q3,q4,q5,q6,q7,q8,full_comp,invest_comp,tp_invest,tp_invest_perc,send,send_perc,return,return_perc,payoff,comments
z535c6rqvud3nref,448,TP,FALSE,Choice / Knowledge,H,c,c,c,c,c,2,2,1,0,1,0,0,NA,NA,0.2,20,0,
z535c6rqajhu7yyh,257,TP,FALSE,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,0.45,100,NA,NA,0.5,50,0,
z535c6rqtbi4m857,383,TP,TRUE,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,0.15,33.33,NA,NA,0.5,50,0,"So there actually was no interaction with any other players? This was all a game of what if's? A bit confused here, but thank you for the HIT."
z535c6rqshzk4m6o,379,TP,FALSE,Random / Knowledge,P,c,c,c,c,c,c,c,1,0,1,0.3,66.67,NA,NA,0.5,50,0,
z535c6rqk7fiukzs,386,TP,TRUE,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,0,0,NA,NA,0.3,30,0.63,
z535c6rqlmg3cuqs,449,TP,TRUE,Choice / Knowledge,H,c,1,2,2,c,1,c,1,0,0,0.3,66.67,NA,NA,0.3,30,0.63,
z535c6rqyybvmkpa,261,TP,TRUE,Random / Anonymous,P,c,c,2,c,c,c,c,c,0,0,0.01,2.22,NA,NA,0,0,0.9,
z535c6rqar63pnet,402,TP,FALSE,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,0,0,NA,NA,0,0,0,
z535c6rqdmriyivk,384,TP,TRUE,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,0,0,NA,NA,0.5,50,0,
z535c6rq9w2ezwbi,386,TP,FALSE,Choice / Knowledge,P,c,3,c,c,c,c,c,c,0,0,0.05,11.11,NA,NA,0.2,20,0,
z535c6rqab9syxnm,449,TP,FALSE,Choice / Knowledge,H,3,1,2,c,c,2,2,3,0,0,0.3,66.67,NA,NA,0.5,50,0,It was fun.Thanks
z535c6rqx0axpri3,261,TP,FALSE,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,0.25,55.56,NA,NA,0.5,50,0,
z535c6rqho0nbr51,384,TP,FALSE,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,0,0,NA,NA,0,0,0,
z535c6rqilbdphxw,385,TP,TRUE,Random / Knowledge,H,c,c,c,1,c,1,2,c,0,0,0.2,44.44,NA,NA,0.5,50,0.3,
z535c6rqczgkqlil,0,TP,FALSE,Choice / Knowledge,P,c,3,c,c,c,c,c,c,0,0,0.41,91.11,NA,NA,0.5,50,0,
z535c6rqy34dke83,0,TP,FALSE,Choice / Knowledge,H,c,c,c,c,c,2,c,c,0,1,0.15,33.33,NA,NA,0.2,20,0,very confusing instructions
z535c6rq8wl2jc6g,435,TP,FALSE,Random / Anonymous,P,c,c,c,1,c,c,c,c,0,0,0,0,NA,NA,0.3,30,0,
z535c6rq44kf621i,402,TP,TRUE,Random / Anonymous,H,c,c,c,c,c,c,c,3,0,1,0,0,NA,NA,0,0,0.36,
z535c6rq9gx8wa3c,0,TP,FALSE,Random / Knowledge,H,c,c,c,1,c,c,c,c,0,0,0,0,NA,NA,0,0,0,
z535c6rqinmrxri2,435,TP,TRUE,Random / Anonymous,P,c,c,c,1,c,c,c,c,0,0,0,0,NA,NA,0,0,0,
z535c6rquedq2bej,0,TP,FALSE,Random / Anonymous,H,c,c,c,c,c,c,3,c,0,1,0,0,NA,NA,0.5,50,0,
insjvsgfdaeqtj4h,1,B,NA,Random / Anonymous,P,c,1,c,c,c,c,c,c,0,0,NA,NA,0.1,33.33,NA,NA,0.35,Thanks for the HIT!  I did my best and hope the data is useful!
insjvsgfz3wewld7,2,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.15,50,NA,NA,0.38,
insjvsgfgvnby7qx,3,B,NA,Random / Knowledge,H,c,c,c,1,c,c,c,3,0,0,NA,NA,0.17,56.67,NA,NA,0.33,
insjvsgfh76c211c,4,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgfd11mdkin,5,B,NA,Choice / Knowledge,H,c,3,1,2,3,c,c,3,0,0,NA,NA,0,0,NA,NA,0.3,
insjvsgf2lz4tnry,6,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgfo8gauiq2,7,B,NA,Random / Knowledge,H,c,c,1,3,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.18,
insjvsgfv2co0rry,8,B,NA,Random / Anonymous,P,c,c,c,1,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,none
insjvsgf27win8f3,9,B,NA,Random / Knowledge,H,c,c,c,c,c,c,2,c,0,1,NA,NA,0.3,100,NA,NA,0,
insjvsgfrz67qfg6,10,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,2,3,0,1,NA,NA,0.05,16.67,NA,NA,0.25,Thank You
insjvsgflwdxv92a,11,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgf2ldocqny,12,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgfbalj7fob,13,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgfpanijwom,14,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.15,50,NA,NA,0.24,
insjvsgf0kr1suqp,15,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgfchv0pxnw,16,B,NA,Random / Knowledge,H,c,3,c,c,1,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,I would curious if this was real.
insjvsgfcj1430z0,17,B,NA,Choice / Knowledge,P,c,c,c,2,c,3,c,c,0,0,NA,NA,0,0,NA,NA,0.3,
insjvsgfpwwdzr1a,18,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgfbw6mhbzr,19,B,NA,Random / Anonymous,H,c,c,c,1,c,c,c,c,0,0,NA,NA,0.1,33.33,NA,NA,0.2,
insjvsgfjcsizyeg,20,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgfrp032bu9,21,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgflk41h0q5,22,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,
insjvsgfkwg4tsbg,23,B,NA,Random / Anonymous,P,c,c,c,1,c,c,c,c,0,0,NA,NA,0.06,20,NA,NA,0.33,
insjvsgftkmivid7,24,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.09,
insjvsgfrhmuqxmz,25,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,3,0,1,NA,NA,0.3,100,NA,NA,0.18,
insjvsgf4ny5wpq1,26,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.09,
insjvsgf2lcbrgyp,27,B,NA,Random / Anonymous,P,c,c,c,c,3,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0,
insjvsgf50u7h7ou,28,B,NA,Random / Anonymous,H,c,c,2,c,c,c,c,c,0,0,NA,NA,0.15,50,NA,NA,0.2,I should have kept my bonus.
insjvsgf8ew6u9ro,29,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,
insjvsgfquoo7hib,30,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.27,I should've kept my money.  That's what you get for trying to be fair.
insjvsgf6eiqyq23,31,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgf0n7y2qta,32,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgfl9r2baxs,33,B,NA,Random / Knowledge,P,c,c,c,c,1,c,1,c,0,0,NA,NA,0.3,100,NA,NA,0.09,
insjvsgfd5vraby4,34,B,NA,Choice / Knowledge,P,c,c,c,c,1,c,2,c,0,0,NA,NA,0.15,50,NA,NA,0.38,
insjvsgf8wob2jk2,35,B,NA,Random / Anonymous,H,c,c,c,c,c,c,2,c,0,1,NA,NA,0,0,NA,NA,0.3,
insjvsgfud8k2bqx,36,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgf8fw2g8p1,37,B,NA,Choice / Knowledge,P,c,c,c,2,1,c,c,c,0,0,NA,NA,0,0,NA,NA,0.3,
insjvsgf70xou3kv,38,B,NA,Choice / Knowledge,H,c,1,c,1,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.36,
insjvsgfne97nxct,39,B,NA,Random / Anonymous,P,c,1,c,c,c,2,c,c,0,0,NA,NA,0.16,53.33,NA,NA,0.14,
insjvsgftvbnx0qt,40,B,NA,Random / Anonymous,H,c,c,c,c,c,c,2,c,0,1,NA,NA,0.1,33.33,NA,NA,0.29,
insjvsgfctkjkoyj,41,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.18,
insjvsgfc2wyob9r,42,B,NA,Choice / Knowledge,P,c,c,c,1,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,
insjvsgfsoku24fs,43,B,NA,Random / Anonymous,H,c,3,c,c,c,c,c,c,0,0,NA,NA,0,0,NA,NA,0.3,
insjvsgftrm731h5,44,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgfhvvfccph,45,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgfjw0cyy9y,46,B,NA,Choice / Knowledge,P,c,c,c,c,c,2,c,c,0,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgfnfhehn80,47,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.1,33.33,NA,NA,0.32,
insjvsgfw1pulhyb,48,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,I don't believe this was a real person.
insjvsgfl55nthpr,49,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgf9cg2y972,50,B,NA,Choice / Knowledge,H,2,1,2,c,c,3,c,2,0,0,NA,NA,0,0,NA,NA,0.3,I enjoyed the survey
insjvsgfsrf3vj5i,51,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.2,66.67,NA,NA,0.4,
insjvsgf13ka7k19,52,B,NA,Random / Knowledge,P,c,c,c,c,c,2,c,c,0,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgfvyumrcus,53,B,NA,Choice / Knowledge,P,c,1,c,c,c,3,c,c,0,0,NA,NA,0,0,NA,NA,0.3,
insjvsgfbqm4sz5s,54,B,NA,Random / Anonymous,P,c,1,2,c,2,3,c,c,0,0,NA,NA,0.12,40,NA,NA,0.36,n/a
insjvsgfhd8859pd,55,B,NA,Random / Anonymous,H,c,c,c,3,c,c,2,c,0,0,NA,NA,0,0,NA,NA,0.3,thanks
insjvsgf8sgctht3,56,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgf37smc979,57,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.27,The instructions are clear.
insjvsgfqumbb4fy,58,B,NA,Random / Knowledge,P,c,c,c,c,1,c,c,c,0,0,NA,NA,0,0,NA,NA,0.3,
insjvsgfzqn6vaya,59,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgfc23ftpr2,60,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.15,50,NA,NA,0.46,
insjvsgfx50d9be2,61,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.25,83.33,NA,NA,0.43,
insjvsgff4fepliw,62,B,NA,Random / Anonymous,H,2,c,c,c,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0,
insjvsgfu4hkhc28,63,B,NA,Random / Knowledge,H,c,1,c,c,c,2,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,
insjvsgfxy3r0dr5,64,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.1,33.33,NA,NA,0.32,
insjvsgfu7mzfvxs,65,B,NA,Random / Anonymous,H,c,c,c,1,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,
insjvsgf4vq02dqj,66,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.54,
insjvsgfgc5gke3v,67,B,NA,Choice / Knowledge,H,c,c,c,1,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.72,
insjvsgfkbhk6y4s,68,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.2,66.67,NA,NA,0.4,
insjvsgfh00r5czj,69,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgfn10g9wyu,70,B,NA,Random / Knowledge,P,c,c,c,c,c,c,2,c,0,1,NA,NA,0.01,3.33,NA,NA,0.31,"great hit, thanks"
insjvsgfc6zdjo09,71,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.2,66.67,NA,NA,0.7,
insjvsgfldxc00i2,72,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgfb68hud5d,73,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.2,66.67,NA,NA,0.4,
insjvsgfik4puv4l,74,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgf84cgwqon,75,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.09,lol some people. thank you!
insjvsgfnf0nk9ds,76,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgfw9shmh4s,77,B,NA,Choice / Knowledge,P,c,c,c,c,c,2,c,c,0,1,NA,NA,0.25,83.33,NA,NA,0.05,
insjvsgfwtx6xwvb,78,B,NA,Choice / Knowledge,H,c,3,2,2,c,c,c,c,0,0,NA,NA,0.15,50,NA,NA,0.38,Fun survey
insjvsgf6w7pufin,79,B,NA,Random / Anonymous,P,c,1,c,c,c,2,c,c,0,0,NA,NA,0.2,66.67,NA,NA,0.22,
insjvsgfhvwhpogt,80,B,NA,Random / Anonymous,H,c,c,c,1,2,2,c,c,0,0,NA,NA,0.15,50,NA,NA,0.38,
insjvsgfme8ib8r2,81,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.2,66.67,NA,NA,0.4,
insjvsgf4j5nsxu8,82,B,NA,Choice / Knowledge,P,c,c,2,2,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0,
insjvsgfzy8ndttu,83,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.27,Thank you
insjvsgf0i2ly8zu,84,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,I had too little information on Player 3 to feel comfortable on my opinion of that player's motives.
insjvsgffmyzzpaz,85,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,3,0,1,NA,NA,0.15,50,NA,NA,0.24,
insjvsgf3kuyu32g,86,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.18,
insjvsgfzxndpeah,87,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.09,
insjvsgfccqqmq6x,88,B,NA,Choice / Knowledge,P,c,3,c,c,c,c,c,c,0,0,NA,NA,0.1,33.33,NA,NA,0.35,N/A
insjvsgf4ywzs6cs,89,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgfpjr4hg49,90,B,NA,Random / Knowledge,H,c,3,c,1,1,c,c,3,0,0,NA,NA,0.3,100,NA,NA,0.45,
insjvsgf0hf957qx,91,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.2,66.67,NA,NA,0.4,
insjvsgfnffkovio,92,B,NA,Choice / Knowledge,H,c,c,1,2,3,c,c,2,0,0,NA,NA,0.01,3.33,NA,NA,0.3,
insjvsgfd2kd2x0e,93,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,
insjvsgf3w530p7g,94,B,NA,Random / Anonymous,H,c,c,2,c,3,2,2,c,0,0,NA,NA,0.01,3.33,NA,NA,0.31,
insjvsgfp2jf4ewj,95,B,NA,Random / Knowledge,P,c,c,c,1,c,c,c,c,0,0,NA,NA,0.15,50,NA,NA,0.15,
insjvsgfvijmn5ib,96,B,NA,Choice / Knowledge,P,c,1,c,c,c,2,c,2,0,0,NA,NA,0.1,33.33,NA,NA,0.35,
insjvsgf85hhgasr,97,B,NA,Random / Anonymous,P,c,1,c,c,c,c,2,c,0,0,NA,NA,0.1,33.33,NA,NA,0.32,
insjvsgfhtvhvjid,98,B,NA,Random / Anonymous,H,c,c,c,1,c,c,c,c,0,0,NA,NA,0,0,NA,NA,0.3,
insjvsgf09bit5q1,99,B,NA,Random / Anonymous,P,c,c,c,c,c,c,2,c,0,1,NA,NA,0.3,100,NA,NA,0.36,
insjvsgf7xnhddey,100,B,NA,Random / Anonymous,H,c,3,c,c,c,c,c,c,0,0,NA,NA,0.05,16.67,NA,NA,0.33,
insjvsgf4zp9wykp,101,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.18,Not too bad. Better for player 3 than me.
insjvsgfrdrw9c4e,102,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.2,66.67,NA,NA,0.16,none
insjvsgfzcrwxvdp,103,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgfx3m0vlbj,104,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.15,50,NA,NA,0.28,
insjvsgf9tadfpmt,105,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgf3momptnq,106,B,NA,Random / Knowledge,H,c,3,c,c,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.27,
insjvsgfckfmke7b,107,B,NA,Choice / Knowledge,P,c,c,c,1,c,c,1,c,0,0,NA,NA,0,0,NA,NA,0.3,
insjvsgf46tmnblt,108,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.2,66.67,NA,NA,0.1,
insjvsgfl7kpgmik,109,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.27,
insjvsgf265ribce,110,B,NA,Random / Anonymous,H,c,c,c,c,c,2,c,c,0,1,NA,NA,0.3,100,NA,NA,0,Happy to participate!!
insjvsgfd4rdp461,111,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.07,23.33,NA,NA,0.34,thank you
insjvsgfurbekfjh,112,B,NA,Choice / Knowledge,P,c,3,c,c,c,c,2,c,0,0,NA,NA,0,0,NA,NA,0.3,
insjvsgfn7xxw849,113,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,Thanks!
insjvsgfzsk6fske,114,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,There's a typo or two on the first page.
insjvsgfy0656rk9,115,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,
insjvsgftsqys4tc,116,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.27,
insjvsgfh0xbpfwn,117,B,NA,Choice / Knowledge,H,c,c,c,1,c,c,1,c,0,0,NA,NA,0,0,NA,NA,0.3,
insjvsgfh4ith1l7,118,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgfasxm9e3d,119,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,
insjvsgflbn05n6o,120,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.2,66.67,NA,NA,0.34,God Bless.
insjvsgf0rpa2q9k,121,B,NA,Choice / Knowledge,P,c,3,2,1,1,2,c,2,0,0,NA,NA,0.12,40,NA,NA,0.36,
insjvsgf74o6mm33,122,B,NA,Random / Knowledge,P,c,3,c,c,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0,
insjvsgfvwtozjpn,123,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgfgdzp1djf,124,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.15,50,NA,NA,0.38,
insjvsgfle0g7y9h,125,B,NA,Choice / Knowledge,H,c,1,c,c,c,c,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,
insjvsgf2xq8qg19,126,B,NA,Random / Anonymous,P,c,c,c,c,c,2,1,c,0,1,NA,NA,0.3,100,NA,NA,0,
insjvsgf9jbpc27p,127,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,None
insjvsgfck62i3j3,128,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgfdr7l44x8,129,B,NA,Choice / Knowledge,H,c,3,2,c,c,c,c,c,0,0,NA,NA,0.29,96.67,NA,NA,0.01,Wow
insjvsgfp5wuz5y2,130,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgf0ii5qil8,131,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgfjvhjn409,132,B,NA,Random / Knowledge,H,c,c,c,1,c,c,1,c,0,0,NA,NA,0.3,100,NA,NA,0.45,
insjvsgfk2bnb3rt,133,B,NA,Choice / Knowledge,P,c,c,c,1,c,c,c,c,0,0,NA,NA,0,0,NA,NA,0.3,
insjvsgfsywecunk,134,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,3,0,1,NA,NA,0.2,66.67,NA,NA,0.34,
insjvsgfzy1lwztt,135,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.1,33.33,NA,NA,0.35,fun thanks!
insjvsgfpdfb38ez,136,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgf0fnzy1xs,137,B,NA,Choice / Knowledge,P,c,c,c,1,c,c,c,c,0,0,NA,NA,0.1,33.33,NA,NA,0.2,
insjvsgfth4qc6r6,138,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgf2qrjhvrr,139,B,NA,Random / Anonymous,H,c,c,c,1,c,c,c,c,0,0,NA,NA,0,0,NA,NA,0.3,That was fun.
insjvsgfi0dyjpnp,140,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgfsuxhue5h,141,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.2,66.67,NA,NA,0.28,
insjvsgfhjd0nhnh,142,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0,
insjvsgftbdwj0uh,143,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.2,66.67,NA,NA,0.4,Player 3 is very fair - much appreciated. 
insjvsgfhqu1wkji,144,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.27,
insjvsgfmq2vzvy1,145,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.2,66.67,NA,NA,0.34,
insjvsgfhkahhhr1,146,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.1,33.33,NA,NA,0.29,
insjvsgf5m1gehpa,147,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgf4gmjowjw,148,B,NA,Random / Anonymous,P,c,c,c,c,c,3,c,c,0,1,NA,NA,0.1,33.33,NA,NA,0.35,thank you
insjvsgfjrce5jmz,149,B,NA,Random / Anonymous,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,Trust is a beautiful thing
insjvsgfqb3ss1az,150,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.15,50,NA,NA,0.38,
insjvsgfja0nmvo4,151,B,NA,Random / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgfxr8j0f28,152,B,NA,Choice / Knowledge,P,c,c,c,c,c,2,c,c,0,1,NA,NA,0.2,66.67,NA,NA,0.1,
insjvsgf73sqfywf,153,B,NA,Choice / Knowledge,H,c,c,c,c,c,c,c,c,1,1,NA,NA,0.15,50,NA,NA,0.28,
insjvsgfgplmzgg2,154,B,NA,Random / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgfq54cu06v,155,B,NA,Random / Knowledge,H,c,c,c,c,c,2,c,c,0,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgf3874umpc,156,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0,0,NA,NA,0.3,
insjvsgfr9akeqkk,157,B,NA,Random / Anonymous,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.1,33.33,NA,NA,0.2,Thanks
insjvsgfzaayhbhu,158,B,NA,Random / Anonymous,H,c,3,c,c,c,3,c,c,0,0,NA,NA,0.3,100,NA,NA,0.45,
insjvsgfivjdlvz1,159,B,NA,Random / Knowledge,P,c,c,c,c,c,2,c,2,0,1,NA,NA,0.3,100,NA,NA,0.45,
insjvsgf338d7cn0,160,B,NA,Choice / Knowledge,P,c,c,c,c,c,c,c,c,1,1,NA,NA,0.3,100,NA,NA,0.45,
